id,name,district_id:id,tier_id:id,region_id:id,state_id:id,zip
bahadur_pur_station_id,Bahadur Pur,update_contact_kkn.district_multan,,,,
basti_janu_wali_station_id,Basti Janu Wali,update_contact_kkn.district_multan,,,,
basti_malook_station_id,Basti Malook,update_contact_kkn.district_multan,,,,
bosan_station_id,Bosan,update_contact_kkn.district_multan,,,,
budhla_sant_station_id,Budhla Sant,update_contact_kkn.district_multan,,,,
chak_11-_mr/pull_18_station_id,Chak 11- Mr/Pull 18,update_contact_kkn.district_multan,,,,
chak_377/wb_station_id,Chak 377/Wb,update_contact_kkn.district_multan,,,,
dhanot_station_id,Dhanot,update_contact_kkn.district_multan,,,,
ghazi_pur_station_id,Ghazi Pur,update_contact_kkn.district_multan,,,,
gulzar_pur_station_id,Gulzar Pur,update_contact_kkn.district_multan,,,,
jahangir_abad_station_id,Jahangir Abad,update_contact_kkn.district_multan,,,,
jalalpur_pirwala_station_id,Jalalpur Pirwala,update_contact_kkn.district_multan,,,,
khan_bela_(mln)_station_id,Khan Bela (Mln),update_contact_kkn.district_multan,,,,
khan_pur_maral_station_id,Khan Pur Maral,update_contact_kkn.district_multan,,,,
khokhran_station_id,Khokhran,update_contact_kkn.district_multan,,,,
kot_abbas_shaheed_station_id,Kot Abbas Shaheed,update_contact_kkn.district_multan,,,,
kothy_wala_station_id,Kothy Wala,update_contact_kkn.district_multan,,,,
lar_station_id,Lar,update_contact_kkn.district_multan,,,,
lodhran_station_id,Lodhran,update_contact_kkn.district_multan,,,,
loothar_station_id,Loothar,update_contact_kkn.district_multan,,,,
makhdoom_rashid_station_id,Makhdoom Rashid,update_contact_kkn.district_multan,,,,
matotaly_station_id,Matotaly,update_contact_kkn.district_multan,,,,
matti_tal_station_id,Matti Tal,update_contact_kkn.district_multan,,,,
multan_station_id,Multan,update_contact_kkn.district_multan,tier_2,,,
nawab_pur_multan_station_id,Nawab Pur Multan,update_contact_kkn.district_multan,,,,
new_multan_station_id,New Multan,update_contact_kkn.district_multan,tier_2,,,
qadirpur_rawan_station_id,Qadirpur Rawan,update_contact_kkn.district_multan,,,,
raja_pur_station_id,Raja Pur,update_contact_kkn.district_multan,,,,
sher_shah_station_id,Sher Shah,update_contact_kkn.district_multan,,,,
shuja_abad_station_id,Shuja Abad,update_contact_kkn.district_multan,,,,
sikandar_abad_station_id,Sikandar Abad,update_contact_kkn.district_multan,,,,
sui_wala_station_id,Sui Wala,update_contact_kkn.district_multan,,,,
tate_pur_station_id,Tate Pur,update_contact_kkn.district_multan,,,,
zareef_shaheed_station_id,Zareef Shaheed,update_contact_kkn.district_multan,,,,
ali_pur_station_id,Ali Pur,update_contact_kkn.district_muzaffargarh,,,,
ara_akbar_shah_station_id,Ara Akbar Shah,update_contact_kkn.district_muzaffargarh,,,,
bait_meer_hazar_khan_station_id,Bait Meer Hazar Khan,update_contact_kkn.district_muzaffargarh,,,,
bara_sadat_station_id,Bara Sadat,update_contact_kkn.district_muzaffargarh,,,,
basira_station_id,Basira,update_contact_kkn.district_muzaffargarh,,,,
basti_gormani_station_id,Basti Gormani,update_contact_kkn.district_muzaffargarh,,,,
belay_wala/balay_wala_station_id,Belay Wala/Balay Wala,update_contact_kkn.district_muzaffargarh,,,,
chak_617_tda_(riaz_abad)_station_id,Chak 617 Tda (Riaz Abad),update_contact_kkn.district_muzaffargarh,,,,
chowk_kallarwali_station_id,Chowk Kallarwali,update_contact_kkn.district_muzaffargarh,,,,
chowk_munda_station_id,Chowk Munda,update_contact_kkn.district_muzaffargarh,,,,
daira_din_pannah_station_id,Daira Din Pannah,update_contact_kkn.district_muzaffargarh,,,,
ehsan_pur_station_id,Ehsan Pur,update_contact_kkn.district_muzaffargarh,,,,
ghazi_ghat_station_id,Ghazi Ghat,update_contact_kkn.district_muzaffargarh,,,,
gudhpur_station_id,Gudhpur,update_contact_kkn.district_muzaffargarh,,,,
head_bakini_station_id,Head Bakini,update_contact_kkn.district_muzaffargarh,,,,
jatoi_station_id,Jatoi,update_contact_kkn.district_muzaffargarh,,,,
karamdad_qureshi_station_id,Karamdad Qureshi,update_contact_kkn.district_muzaffargarh,,,,
khairpur_sadaat_station_id,Khairpur Sadaat,update_contact_kkn.district_muzaffargarh,,,,
khan_garh_station_id,Khan Garh,update_contact_kkn.district_muzaffargarh,,,,
khan_pur_bagga_sher_station_id,Khan Pur Bagga Sher,update_contact_kkn.district_muzaffargarh,,,,
kot_addu_station_id,Kot Addu,update_contact_kkn.district_muzaffargarh,,,,
kotla_band_ali_station_id,Kotla Band Ali,update_contact_kkn.district_muzaffargarh,,,,
mahra_station_id,Mahra,update_contact_kkn.district_muzaffargarh,,,,
mashori_wala_station_id,Mashori Wala,update_contact_kkn.district_muzaffargarh,,,,
mehmood_kot_station_id,Mehmood Kot,update_contact_kkn.district_muzaffargarh,,,,
mirpur_bhagal_station_id,Mirpur Bhagal,update_contact_kkn.district_muzaffargarh,,,,
muradabad_station_id,Muradabad,update_contact_kkn.district_muzaffargarh,,,,
district_muzaffargarh_station_id,District_Muzaffargarh,update_contact_kkn.district_muzaffargarh,,,,
permit_station_id,Permit,update_contact_kkn.district_muzaffargarh,,,,
qasba_gujrat_station_id,Qasba Gujrat,update_contact_kkn.district_muzaffargarh,,,,
rang_pur_station_id,Rang Pur,update_contact_kkn.district_muzaffargarh,,,,
rohillan_wali_station_id,Rohillan Wali,update_contact_kkn.district_muzaffargarh,,,,
sanawan_station_id,Sanawan,update_contact_kkn.district_muzaffargarh,,,,
seet_pur_station_id,Seet Pur,update_contact_kkn.district_muzaffargarh,,,,
shah_jamal_station_id,Shah Jamal,update_contact_kkn.district_muzaffargarh,,,,
shehar_sultan_station_id,Shehar Sultan,update_contact_kkn.district_muzaffargarh,,,,
sheikh_umar_station_id,Sheikh Umar,update_contact_kkn.district_muzaffargarh,,,,
sultanpur_station_id,Sultanpur,update_contact_kkn.district_muzaffargarh,,,,
taunsa_barrage_station_id,Taunsa Barrage,update_contact_kkn.district_muzaffargarh,,,,
wasanday_wali_station_id,Wasanday Wali,update_contact_kkn.district_muzaffargarh,,,,
abu_zehbi_colony_station_id,Abu Zehbi Colony,update_contact_kkn.district_rahim_yar_khan,,,,
adda_akhtar_nagar_station_id,Adda Akhtar Nagar,update_contact_kkn.district_rahim_yar_khan,,,,
ahmadpur_lamma_station_id,Ahmadpur Lamma,update_contact_kkn.district_rahim_yar_khan,,,,
allahabad_station_id,Allahabad,update_contact_kkn.district_rahim_yar_khan,,,,
aminabad_station_id,Aminabad,update_contact_kkn.district_rahim_yar_khan,,,,
bagho_bahar_station_id,Bagho Bahar,update_contact_kkn.district_rahim_yar_khan,,,,
bahodipur_qureshian_station_id,Bahodipur Qureshian,update_contact_kkn.district_rahim_yar_khan,,,,
bhong_sharif_station_id,Bhong Sharif,update_contact_kkn.district_rahim_yar_khan,,,,
bhutta_wahin_station_id,Bhutta Wahin,update_contact_kkn.district_rahim_yar_khan,,,,
bindoor_abbasian_station_id,Bindoor Abbasian,update_contact_kkn.district_rahim_yar_khan,,,,
chachran_sharif_station_id,Chachran Sharif,update_contact_kkn.district_rahim_yar_khan,,,,
chak_10/a_station_id,Chak 10/A,update_contact_kkn.district_rahim_yar_khan,,,,
chak_116-p_station_id,Chak 116-P,update_contact_kkn.district_rahim_yar_khan,,,,
chak_146-p_station_id,Chak 146-P,update_contact_kkn.district_rahim_yar_khan,,,,
chak_173/p_station_id,Chak 173/P,update_contact_kkn.district_rahim_yar_khan,,,,
chak_45/a_station_id,Chak 45/A,update_contact_kkn.district_rahim_yar_khan,,,,
chowk_bahadarpur_station_id,Chowk Bahadarpur,update_contact_kkn.district_rahim_yar_khan,,,,
fateh_pur_kamal_station_id,Fateh Pur Kamal,update_contact_kkn.district_rahim_yar_khan,,,,
feroza_station_id,Feroza,update_contact_kkn.district_rahim_yar_khan,,,,
garhi_ikhtiar_khan_station_id,Garhi Ikhtiar Khan,update_contact_kkn.district_rahim_yar_khan,,,,
goharabad_station_id,Goharabad,update_contact_kkn.district_rahim_yar_khan,,,,
head_haji_pur_station_id,Head Haji Pur,update_contact_kkn.district_rahim_yar_khan,,,,
iqbalabad_station_id,Iqbalabad,update_contact_kkn.district_rahim_yar_khan,,,,
jamal_din_wali_station_id,Jamal Din Wali,update_contact_kkn.district_rahim_yar_khan,,,,
jan_pur_station_id,Jan Pur,update_contact_kkn.district_rahim_yar_khan,,,,
jetha_bhutta_station_id,Jetha Bhutta,update_contact_kkn.district_rahim_yar_khan,,,,
khan_bela_station_id,Khan Bela,update_contact_kkn.district_rahim_yar_khan,,,,
khan_pur_station_id,Khan Pur,update_contact_kkn.district_rahim_yar_khan,,,,
kot_karam_khan_station_id,Kot Karam Khan,update_contact_kkn.district_rahim_yar_khan,,,,
kot_sabzal_station_id,Kot Sabzal,update_contact_kkn.district_rahim_yar_khan,,,,
kot_samba_station_id,Kot Samba,update_contact_kkn.district_rahim_yar_khan,,,,
kotha_thalli_station_id,Kotha Thalli,update_contact_kkn.district_rahim_yar_khan,,,,
kotla_phattana_station_id,Kotla  Phattana,update_contact_kkn.district_rahim_yar_khan,,,,
liaqat_pur_station_id,Liaqat Pur,update_contact_kkn.district_rahim_yar_khan,,,,
manthar_station_id,Manthar,update_contact_kkn.district_rahim_yar_khan,,,,
mari_allah_bachaiya_station_id,Mari Allah Bachaiya,update_contact_kkn.district_rahim_yar_khan,,,,
mehray_shah_station_id,Mehray Shah,update_contact_kkn.district_rahim_yar_khan,,,,
mianwali_qureshian_station_id,Mianwali Qureshian,update_contact_kkn.district_rahim_yar_khan,,,,
mou_mubarak_station_id,Mou Mubarak,update_contact_kkn.district_rahim_yar_khan,,,,
muhammad_pur_lamma_station_id,Muhammad Pur Lamma,update_contact_kkn.district_rahim_yar_khan,,,,
nawan_kot_station_id,Nawan Kot,update_contact_kkn.district_rahim_yar_khan,,,,
pacca_laran_station_id,Pacca Laran,update_contact_kkn.district_rahim_yar_khan,,,,
district_rahim_yar_khan_station_id,District_Rahim_Yar_Khan,update_contact_kkn.district_rahim_yar_khan,tier_2,,,
sadiqabad_station_id,Sadiqabad,update_contact_kkn.district_rahim_yar_khan,,,,
sahja_station_id,Sahja,update_contact_kkn.district_rahim_yar_khan,,,,
sanjar_pur_station_id,Sanjar Pur,update_contact_kkn.district_rahim_yar_khan,,,,
shadani_sharif_station_id,Shadani Sharif,update_contact_kkn.district_rahim_yar_khan,,,,
soonmiani_station_id,Soonmiani,update_contact_kkn.district_rahim_yar_khan,,,,
t.m._pannah_station_id,T.M. Pannah,update_contact_kkn.district_rahim_yar_khan,,,,
taranda_seway_khan_station_id,Taranda Seway Khan,update_contact_kkn.district_rahim_yar_khan,,,,
thull_hamza_station_id,Thull Hamza,update_contact_kkn.district_rahim_yar_khan,,,,
zahir_pir_station_id,Zahir Pir,update_contact_kkn.district_rahim_yar_khan,,,,
boharan_pir_station_id,Boharan Pir,update_contact_kkn.district_rajanpur,,,,
dajal_station_id,Dajal,update_contact_kkn.district_rajanpur,,,,
fazil_pur_station_id,Fazil Pur,update_contact_kkn.district_rajanpur,tier_3,,,
haji_pur_station_id,Haji Pur,update_contact_kkn.district_rajanpur,,,,
harand_station_id,Harand,update_contact_kkn.district_rajanpur,,,,
jam_pur_station_id,Jam Pur,update_contact_kkn.district_rajanpur,tier_3,,,
kot_bahadar_station_id,Kot Bahadar,update_contact_kkn.district_rajanpur,,,,
kotla_mughlan_station_id,Kotla Mughlan,update_contact_kkn.district_rajanpur,,,,
lal_garh_station_id,Lal Garh,update_contact_kkn.district_rajanpur,,,,
mehre_wala_station_id,Mehre Wala,update_contact_kkn.district_rajanpur,,,,
mithon_kot_station_id,Mithon Kot,update_contact_kkn.district_rajanpur,tier_3,,,
mohammad_pur_dewan_station_id,Mohammad Pur Dewan,update_contact_kkn.district_rajanpur,,,,
murghai_station_id,Murghai,update_contact_kkn.district_rajanpur,,,,
noorpur_machhian_wala_station_id,Noorpur Machhian Wala,update_contact_kkn.district_rajanpur,,,,
nowshera_gharbi_station_id,Nowshera Gharbi,update_contact_kkn.district_rajanpur,,,,
district_rajanpur_station_id,District_Rajanpur,update_contact_kkn.district_rajanpur,tier_3,,,
rasool_pur_station_id,Rasool Pur,update_contact_kkn.district_rajanpur,,,,
rojhan_station_id,Rojhan,update_contact_kkn.district_rajanpur,,,,
syed_mohib_shah_station_id,Syed Mohib Shah,update_contact_kkn.district_rajanpur,,,,
umer_kot_station_id,Umer Kot,update_contact_kkn.district_rajanpur,,,,
adda_chakrala_station_id,Adda Chakrala,update_contact_kkn.district_vehari,,,,
adda_mukhtarabad_station_id,Adda Mukhtarabad,update_contact_kkn.district_vehari,,,,
adda_pippli_station_id,Adda Pippli,update_contact_kkn.district_vehari,,,,
adda_zahir_nagar_station_id,Adda Zahir Nagar,update_contact_kkn.district_vehari,,,,
burewala_station_id,Burewala,update_contact_kkn.district_vehari,tier_3,,,
chak_122/wb_station_id,Chak 122/Wb,update_contact_kkn.district_vehari,,,,
chak_204/eb_station_id,Chak 204/Eb,update_contact_kkn.district_vehari,,,,
chak_239_eb_station_id,Chak 239 Eb,update_contact_kkn.district_vehari,,,,
chak_289/eb_station_id,Chak 289/Eb,update_contact_kkn.district_vehari,,,,
chak_495/eb_station_id,Chak 495/Eb,update_contact_kkn.district_vehari,,,,
chak_499/eb_station_id,Chak 499/Eb,update_contact_kkn.district_vehari,,,,
chak_553/eb_station_id,Chak 553/Eb,update_contact_kkn.district_vehari,,,,
chak_5wb_station_id,Chak 5Wb,update_contact_kkn.district_vehari,,,,
chak_90/wb_station_id,Chak 90/Wb,update_contact_kkn.district_vehari,,,,
dokota_station_id,Dokota,update_contact_kkn.district_vehari,,,,
dullan_banglow_station_id,Dullan Banglow,update_contact_kkn.district_vehari,,,,
gaggo_mandi_station_id,Gaggo Mandi,update_contact_kkn.district_vehari,,,,
garah_more_station_id,Garah More,update_contact_kkn.district_vehari,,,,
haji_dewan_sahib_station_id,Haji Dewan Sahib,update_contact_kkn.district_vehari,,,,
jahanpur_station_id,Jahanpur,update_contact_kkn.district_vehari,,,,
jhalla_jeem_station_id,Jhalla Jeem,update_contact_kkn.district_vehari,,,,
karam_pur_station_id,Karam Pur,update_contact_kkn.district_vehari,,,,
landu_masjid_station_id,Landu Masjid,update_contact_kkn.district_vehari,,,,
luddan_station_id,Luddan,update_contact_kkn.district_vehari,,,,
machian_wala_station_id,Machian Wala,update_contact_kkn.district_vehari,,,,
madrassa_(apl)_station_id,Madrassa (Apl),update_contact_kkn.district_vehari,,,,
mailsi_station_id,Mailsi,update_contact_kkn.district_vehari,tier_3,,,
mana_more_station_id,Mana More,update_contact_kkn.district_vehari,,,,
mehfoozabad_station_id,Mehfoozabad,update_contact_kkn.district_vehari,,,,
mitroo_station_id,Mitroo,update_contact_kkn.district_vehari,,,,
noor_shah_station_id,Noor Shah,update_contact_kkn.district_vehari,,,,
ratta_tibba_station_id,Ratta Tibba,update_contact_kkn.district_vehari,,,,
sardarpur_jhandir_station_id,Sardarpur Jhandir,update_contact_kkn.district_vehari,,,,
sargana_station_id,Sargana,update_contact_kkn.district_vehari,,,,
sheikh_fazil_station_id,Sheikh Fazil,update_contact_kkn.district_vehari,,,,
shitab_garh_station_id,Shitab Garh,update_contact_kkn.district_vehari,,,,
thingi_station_id,Thingi,update_contact_kkn.district_vehari,,,,
tiba_sultan_pur_station_id,Tiba Sultan Pur,update_contact_kkn.district_vehari,,,,
district_vehari_station_id,District_Vehari,update_contact_kkn.district_vehari,tier_3,,,
zaman_kot_/_mouza_saldin_station_id,Zaman Kot / Mouza Saldin,update_contact_kkn.district_vehari,,,,
arang_station_id,Arang,update_contact_kkn.district_bajuar_agency,,,,
bar_khalozo_station_id,Bar Khalozo,update_contact_kkn.district_bajuar_agency,,,,
chinagai_mamund_station_id,Chinagai Mamund,update_contact_kkn.district_bajuar_agency,,,,
khar_station_id,Khar,update_contact_kkn.district_bajuar_agency,,,,
loisum_station_id,Loisum,update_contact_kkn.district_bajuar_agency,,,,
nawagai_station_id,Nawagai,update_contact_kkn.district_bajuar_agency,,,,
raghagan_station_id,Raghagan,update_contact_kkn.district_bajuar_agency,,,,
agarai_station_id,Agarai,update_contact_kkn.district_buner,,,,
bagra_station_id,Bagra,update_contact_kkn.district_buner,,,,
cheena_station_id,Cheena,update_contact_kkn.district_buner,,,,
chinglai_station_id,Chinglai,update_contact_kkn.district_buner,,,,
daggar_station_id,Daggar,update_contact_kkn.district_buner,,,,
dewana_baba_station_id,Dewana Baba,update_contact_kkn.district_buner,,,,
jarwar_station_id,Jarwar,update_contact_kkn.district_buner,,,,
kata_kot_kala_khela_station_id,Kata Kot Kala Khela,update_contact_kkn.district_buner,,,,
kinger_gali_station_id,Kinger Gali,update_contact_kkn.district_buner,,,,
nagarai_station_id,Nagarai,update_contact_kkn.district_buner,,,,
naway_kalay_station_id,Naway Kalay,update_contact_kkn.district_buner,,,,
pir_baba_station_id,Pir Baba,update_contact_kkn.district_buner,,,,
shal_bandi_station_id,Shal Bandi,update_contact_kkn.district_buner,,,,
toor_warsak_station_id,Toor Warsak,update_contact_kkn.district_buner,,,,
abazai_station_id,Abazai,update_contact_kkn.district_charsada,,,,
behlola_station_id,Behlola,update_contact_kkn.district_charsada,,,,
district_charsada_station_id,District_Charsada,update_contact_kkn.district_charsada,tier_3,,,
dhakki_amirabad_station_id,Dhakki Amirabad,update_contact_kkn.district_charsada,,,,
dheri_sikandar_khan_station_id,Dheri Sikandar Khan,update_contact_kkn.district_charsada,,,,
dheri_zardad_station_id,Dheri Zardad,update_contact_kkn.district_charsada,,,,
dosehra_station_id,Dosehra,update_contact_kkn.district_charsada,,,,
gandheri__station_id,Gandheri ,update_contact_kkn.district_charsada,,,,
hari_chand_station_id,Hari Chand,update_contact_kkn.district_charsada,,,,
jandia_station_id,Jandia,update_contact_kkn.district_charsada,,,,
mandani_station_id,Mandani,update_contact_kkn.district_charsada,,,,
matta_mughal_khel_station_id,Matta Mughal Khel,update_contact_kkn.district_charsada,,,,
mera_umerzai_station_id,Mera Umerzai,update_contact_kkn.district_charsada,,,,
sardheri_station_id,Sardheri,update_contact_kkn.district_charsada,,,,
shabqadar_station_id,Shabqadar,update_contact_kkn.district_charsada,tier_3,,,
shakoor_killi_station_id,Shakoor Killi,update_contact_kkn.district_charsada,,,,
sherpao_station_id,Sherpao,update_contact_kkn.district_charsada,,,,
sukkar_station_id,Sukkar,update_contact_kkn.district_charsada,,,,
tarnab_(cheena)_station_id,Tarnab (Cheena),update_contact_kkn.district_charsada,,,,
arundo__station_id,Arundo ,update_contact_kkn.district_chitral,,,,
ashrait_station_id,Ashrait,update_contact_kkn.district_chitral,,,,
ayun_station_id,Ayun,update_contact_kkn.district_chitral,,,,
booni_station_id,Booni,update_contact_kkn.district_chitral,,,,
bumbagh_station_id,Bumbagh,update_contact_kkn.district_chitral,,,,
chitral_station_id,Chitral,update_contact_kkn.district_chitral,,,,
drosh_station_id,Drosh,update_contact_kkn.district_chitral,,,,
garam_chashma_station_id,Garam Chashma,update_contact_kkn.district_chitral,,,,
karimabad_station_id,Karimabad,update_contact_kkn.district_chitral,,,,
lotoveer_station_id,Lotoveer,update_contact_kkn.district_chitral,,,,
mastuj_station_id,Mastuj,update_contact_kkn.district_chitral,,,,
mulkoh_station_id,Mulkoh,update_contact_kkn.district_chitral,,,,
reshun_station_id,Reshun,update_contact_kkn.district_chitral,,,,
turkoh_station_id,Turkoh,update_contact_kkn.district_chitral,,,,
daggar_station_id,Daggar,update_contact_kkn.district_daggar,,,,
akha_gram_station_id,Akha Gram,update_contact_kkn.district_dir,,,,
almas_station_id,Almas,update_contact_kkn.district_dir,,,,
asbanr_(asband)_station_id,Asbanr (Asband),update_contact_kkn.district_dir,,,,
badwan_station_id,Badwan,update_contact_kkn.district_dir,,,,
barawal_banda_station_id,Barawal Banda,update_contact_kkn.district_dir,,,,
birari_station_id,Birari,update_contact_kkn.district_dir,,,,
bishgram_station_id,Bishgram,update_contact_kkn.district_dir,,,,
darora_station_id,Darora,update_contact_kkn.district_dir,,,,
dashkor_bala_station_id,Dashkor Bala,update_contact_kkn.district_dir,,,,
district_dir_station_id,District_Dir,update_contact_kkn.district_dir,,,,
doog_dara__station_id,Doog Dara ,update_contact_kkn.district_dir,,,,
ganorai_station_id,Ganorai,update_contact_kkn.district_dir,,,,
gul_abad_station_id,Gul Abad,update_contact_kkn.district_dir,,,,
guli_bagh_station_id,Guli Bagh,update_contact_kkn.district_dir,,,,
haya_sarai_station_id,Haya Sarai,update_contact_kkn.district_dir,,,,
jagam_station_id,Jagam,update_contact_kkn.district_dir,,,,
jan_batai_station_id,Jan Batai,update_contact_kkn.district_dir,,,,
jat_garam_station_id,Jat Garam,update_contact_kkn.district_dir,,,,
kal_kot_station_id,Kal Kot,update_contact_kkn.district_dir,,,,
kamal_khaltal_station_id,Kamal Khaltal,update_contact_kkn.district_dir,,,,
kash_kandao_station_id,Kash Kandao,update_contact_kkn.district_dir,,,,
khadak_zai_station_id,Khadak Zai,update_contact_kkn.district_dir,,,,
khall_station_id,Khall,update_contact_kkn.district_dir,,,,
kumber_station_id,Kumber,update_contact_kkn.district_dir,,,,
luqman_banda_station_id,Luqman Banda,update_contact_kkn.district_dir,,,,
mala_kand_bala_station_id,Mala Kand Bala,update_contact_kkn.district_dir,,,,
malala_station_id,Malala,update_contact_kkn.district_dir,,,,
markhanai_station_id,Markhanai,update_contact_kkn.district_dir,,,,
maskiani_station_id,Maskiani,update_contact_kkn.district_dir,,,,
mayar_station_id,Mayar,update_contact_kkn.district_dir,,,,
moranai_station_id,Moranai,update_contact_kkn.district_dir,,,,
munda_station_id,Munda,update_contact_kkn.district_dir,,,,
odigram_station_id,Odigram,update_contact_kkn.district_dir,,,,
pataw_station_id,Pataw,update_contact_kkn.district_dir,,,,
patrak_station_id,Patrak,update_contact_kkn.district_dir,,,,
qulandi_station_id,Qulandi,update_contact_kkn.district_dir,,,,
rughano_dara_station_id,Rughano Dara,update_contact_kkn.district_dir,,,,
sahib_abad_station_id,Sahib Abad,update_contact_kkn.district_dir,,,,
samar_bagh_station_id,Samar Bagh,update_contact_kkn.district_dir,,,,
sawanai_station_id,Sawanai,update_contact_kkn.district_dir,,,,
seer_station_id,Seer,update_contact_kkn.district_dir,,,,
seri_bazar_station_id,Seri Bazar,update_contact_kkn.district_dir,,,,
sheringal_station_id,Sheringal,update_contact_kkn.district_dir,,,,
shinkiari_station_id,Shinkiari,update_contact_kkn.district_dir,,,,
talash_station_id,Talash,update_contact_kkn.district_dir,,,,
thall_station_id,Thall,update_contact_kkn.district_dir,,,,
timargara_station_id,Timargara,update_contact_kkn.district_dir,,,,
timargara_station_id,Timargara,update_contact_kkn.district_dir,,,,
usorai_station_id,Usorai,update_contact_kkn.district_dir,,,,
wari_station_id,Wari,update_contact_kkn.district_dir,,,,
zamidara_station_id,Zamidara,update_contact_kkn.district_dir,,,,
ali_masjid_station_id,Ali Masjid,update_contact_kkn.district_khyber_agency,,,,
bara_station_id,Bara,update_contact_kkn.district_khyber_agency,,,,
bazghara_station_id,Bazghara,update_contact_kkn.district_khyber_agency,,,,
chinari_station_id,Chinari,update_contact_kkn.district_khyber_agency,,,,
jamrud_road_station_id,Jamrud Road,update_contact_kkn.district_khyber_agency,,,,
kala_khel_station_id,Kala Khel,update_contact_kkn.district_khyber_agency,,,,
kamshalman_station_id,Kamshalman,update_contact_kkn.district_khyber_agency,,,,
landikotal_station_id,Landikotal,update_contact_kkn.district_khyber_agency,,,,
loy_shalman_station_id,Loy Shalman,update_contact_kkn.district_khyber_agency,,,,
nala_khajuri_station_id,Nala Khajuri,update_contact_kkn.district_khyber_agency,,,,
rabat/said_akbar_kalay_station_id,Rabat/Said Akbar Kalay,update_contact_kkn.district_khyber_agency,,,,
shamshatoo_station_id,Shamshatoo,update_contact_kkn.district_khyber_agency,,,,
agra_-_m_station_id,Agra - M,update_contact_kkn.district_malakand,,,,
badraga_station_id,Badraga,update_contact_kkn.district_malakand,,,,
bagh_dosh_khela_station_id,Bagh Dosh Khela,update_contact_kkn.district_malakand,,,,
batkhela_station_id,Batkhela,update_contact_kkn.district_malakand,,,,
bazdara_station_id,Bazdara,update_contact_kkn.district_malakand,,,,
dargai_station_id,Dargai,update_contact_kkn.district_malakand,,,,
hisar_bala_station_id,Hisar Bala,update_contact_kkn.district_malakand,,,,
kot_station_id,Kot,update_contact_kkn.district_malakand,,,,
palai_station_id,Palai,update_contact_kkn.district_malakand,,,,
sakha_kot_station_id,Sakha Kot,update_contact_kkn.district_malakand,,,,
thana_station_id,Thana,update_contact_kkn.district_malakand,,,,
watair_station_id,Watair,update_contact_kkn.district_malakand,,,,
allo_qasimi_station_id,Allo Qasimi,update_contact_kkn.district_mardan,,,,
babuzai_station_id,Babuzai,update_contact_kkn.district_mardan,,,,
baizu_kharki_station_id,Baizu Kharki,update_contact_kkn.district_mardan,,,,
bakhshali_station_id,Bakhshali,update_contact_kkn.district_mardan,,,,
gaddar_station_id,Gaddar,update_contact_kkn.district_mardan,,,,
garhi_kapura_station_id,Garhi Kapura,update_contact_kkn.district_mardan,,,,
garyala_station_id,Garyala,update_contact_kkn.district_mardan,,,,
gul_bandai_station_id,Gul Bandai,update_contact_kkn.district_mardan,,,,
hathian_station_id,Hathian,update_contact_kkn.district_mardan,,,,
jalala_station_id,Jalala,update_contact_kkn.district_mardan,,,,
jandai_station_id,Jandai,update_contact_kkn.district_mardan,,,,
kati_ghari_station_id,Kati Ghari,update_contact_kkn.district_mardan,,,,
katlong_station_id,Katlong,update_contact_kkn.district_mardan,,,,
khadi_killi_station_id,Khadi Killi,update_contact_kkn.district_mardan,,,,
kohi_barmol_station_id,Kohi Barmol,update_contact_kkn.district_mardan,,,,
kuragh_station_id,Kuragh,update_contact_kkn.district_mardan,,,,
lund_khaware_station_id,Lund Khaware,update_contact_kkn.district_mardan,,,,
manga_station_id,Manga,update_contact_kkn.district_mardan,,,,
mardan_station_id,Mardan,update_contact_kkn.district_mardan,tier_3,,,
mian_khan_sangu_station_id,Mian Khan Sangu,update_contact_kkn.district_mardan,,,,
palo_dheri_station_id,Palo Dheri,update_contact_kkn.district_mardan,,,,
par_hoti_station_id,Par Hoti,update_contact_kkn.district_mardan,,,,
pir_abad_station_id,Pir Abad,update_contact_kkn.district_mardan,,,,
pir_sado_station_id,Pir Sado,update_contact_kkn.district_mardan,,,,
rustam_station_id,Rustam,update_contact_kkn.district_mardan,,,,
saro_shah_(f/pur)_station_id,Saro Shah (F/Pur),update_contact_kkn.district_mardan,,,,
shahbaz_garhi_station_id,Shahbaz Garhi,update_contact_kkn.district_mardan,,,,
shankar_station_id,Shankar,update_contact_kkn.district_mardan,,,,
takhat_bhai_station_id,Takhat Bhai,update_contact_kkn.district_mardan,,,,
toru_station_id,Toru,update_contact_kkn.district_mardan,,,,
yousaf_khan_killi_station_id,Yousaf Khan Killi,update_contact_kkn.district_mardan,,,,
ghallani_station_id,Ghallani,update_contact_kkn.district_mohmand_agency,,,,
lakaro_station_id,Lakaro,update_contact_kkn.district_mohmand_agency,,,,
mian_mandi_station_id,Mian Mandi,update_contact_kkn.district_mohmand_agency,,,,
prang_ghar_station_id,Prang Ghar,update_contact_kkn.district_mohmand_agency,,,,
yakka_ghund_station_id,Yakka Ghund,update_contact_kkn.district_mohmand_agency,,,,
akbar_pura_station_id,Akbar Pura,update_contact_kkn.district_nowshehra,,,,
akora_khattak_station_id,Akora Khattak,update_contact_kkn.district_nowshehra,tier_3,,,
dak_ismail_khel_station_id,Dak Ismail Khel,update_contact_kkn.district_nowshehra,,,,
jabba_khattak_station_id,Jabba Khattak,update_contact_kkn.district_nowshehra,,,,
